city,year,age,count,sex
DM,1998,25-34,0.0,male
DM,2006,25-34,1.0,male
DM,2007,25-34,0.0,male
DM,2008,25-34,0.0,male
DO,1996,25-34,262.0,male
DO,1997,25-34,471.0,male
DO,1998,25-34,416.0,male
DO,1999,25-34,485.0,male
DO,2000,25-34,481.0,male
DO,2002,25-34,417.0,male
DO,2003,25-34,518.0,male
DO,2004,25-34,502.0,male
DO,2005,25-34,483.0,male
DO,2006,25-34,480.0,male
DO,2007,25-34,403.0,male
DO,2008,25-34,398.0,male
DZ,1997,25-34,1982.0,male
DZ,1999,25-34,1344.0,male
DZ,2000,25-34,1516.0,male
DZ,2001,25-34,1614.0,male
DZ,2002,25-34,1580.0,male
DZ,2003,25-34,1633.0,male
DZ,2004,25-34,1694.0,male
DZ,2005,25-34,1841.0,male
DZ,2006,25-34,1573.0,male
DZ,2007,25-34,1749.0,male
DZ,2008,25-34,1786.0,male
EC,1998,25-34,286.0,male
EC,2001,25-34,832.0,male
EC,2003,25-34,266.0,male
EC,2004,25-34,537.0,male
EC,2005,25-34,468.0,male
EC,2006,25-34,496.0,male
EC,2007,25-34,486.0,male
EC,2008,25-34,518.0,male
EE,1996,25-34,34.0,male
EE,1997,25-34,23.0,male
EE,1998,25-34,49.0,male
EE,1999,25-34,35.0,male
EE,2000,25-34,31.0,male
EE,2001,25-34,25.0,male
EE,2002,25-34,20.0,male
EE,2003,25-34,28.0,male
EE,2004,25-34,24.0,male
EE,2005,25-34,25.0,male
EE,2006,25-34,19.0,male
EE,2007,25-34,26.0,male
EE,2008,25-34,14.0,male
EG,1995,25-34,665.0,male
EG,1996,25-34,1056.0,male
EG,1997,25-34,1033.0,male
EG,1998,25-34,943.0,male
EG,1999,25-34,889.0,male
EG,2000,25-34,827.0,male
EG,2001,25-34,879.0,male
EG,2002,25-34,774.0,male
EG,2003,25-34,814.0,male
EG,2004,25-34,763.0,male
EG,2005,25-34,606.0,male
EG,2006,25-34,728.0,male
EG,2007,25-34,853.0,male
EG,2008,25-34,640.0,male
ER,1997,25-34,12.0,male
ER,1998,25-34,30.0,male
ER,1999,25-34,75.0,male
ER,2000,25-34,75.0,male
ER,2001,25-34,95.0,male
ER,2002,25-34,88.0,male
ER,2003,25-34,85.0,male
ER,2004,25-34,61.0,male
ER,2005,25-34,73.0,male
ER,2006,25-34,55.0,male
ER,2007,25-34,85.0,male
ES,1995,25-34,337.0,male
ES,1998,25-34,361.0,male
ES,2001,25-34,355.0,male
ES,2002,25-34,392.0,male
ES,2003,25-34,334.0,male
ES,2004,25-34,301.0,male
ES,2005,25-34,394.0,male
ES,2006,25-34,332.0,male
ES,2007,25-34,375.0,male
ES,2008,25-34,355.0,male
ET,1995,25-34,1017.0,male
ET,1996,25-34,1609.0,male
ET,1997,25-34,2520.0,male
ET,1998,25-34,3187.0,male
ET,1999,25-34,3673.0,male
ET,2000,25-34,5187.0,male
ET,2001,25-34,5594.0,male
ET,2002,25-34,5669.0,male
ET,2003,25-34,6648.0,male
ET,2004,25-34,7002.0,male
ET,2005,25-34,6181.0,male
ET,2006,25-34,5950.0,male
ET,2007,25-34,6114.0,male
ET,2008,25-34,6794.0,male
FI,1995,25-34,10.0,male
FI,1996,25-34,5.0,male
FI,1997,25-34,5.0,male
FI,1998,25-34,4.0,male
FI,1999,25-34,4.0,male
FI,2000,25-34,8.0,male
FI,2001,25-34,9.0,male
FI,2002,25-34,5.0,male
FI,2003,25-34,3.0,male
FI,2004,25-34,5.0,male
FI,2005,25-34,4.0,male
FI,2006,25-34,6.0,male
FI,2007,25-34,5.0,male
FI,2008,25-34,5.0,male
FJ,1994,25-34,6.0,male
FJ,1995,25-34,10.0,male
FJ,1996,25-34,8.0,male
FJ,1997,25-34,8.0,male
FJ,1998,25-34,11.0,male
FJ,1999,25-34,7.0,male
FJ,2000,25-34,6.0,male
FJ,2001,25-34,8.0,male
FJ,2002,25-34,11.0,male
FJ,2003,25-34,9.0,male
FJ,2004,25-34,6.0,male
FJ,2005,25-34,18.0,male
FJ,2006,25-34,11.0,male
FJ,2007,25-34,7.0,male
FJ,2008,25-34,10.0,male
FM,1995,25-34,0.0,male
FM,1996,25-34,0.0,male
FM,1997,25-34,0.0,male
FM,1998,25-34,3.0,male
FM,2000,25-34,0.0,male
FM,2001,25-34,0.0,male
FM,2002,25-34,1.0,male
FM,2003,25-34,2.0,male
FM,2004,25-34,0.0,male
FM,2006,25-34,3.0,male
FM,2007,25-34,5.0,male
FM,2008,25-34,3.0,male
FR,1995,25-34,431.0,male
FR,1996,25-34,335.0,male
FR,1997,25-34,288.0,male
FR,1999,25-34,267.0,male
FR,2000,25-34,248.0,male
FR,2001,25-34,230.0,male
FR,2002,25-34,265.0,male
FR,2003,25-34,249.0,male
FR,2004,25-34,222.0,male
FR,2005,25-34,212.0,male
FR,2006,25-34,214.0,male
FR,2007,25-34,225.0,male
FR,2008,25-34,136.0,male
GA,1995,25-34,74.0,male
GA,1996,25-34,44.0,male
GA,1998,25-34,159.0,male
GA,1999,25-34,158.0,male
GA,2001,25-34,205.0,male
GA,2002,25-34,173.0,male
GA,2003,25-34,225.0,male
GA,2004,25-34,289.0,male
GA,2005,25-34,199.0,male
GA,2006,25-34,207.0,male
GA,2008,25-34,297.0,male
GB,1997,25-34,87.0,male
GB,1998,25-34,164.0,male
GB,1999,25-34,93.0,male
GB,2000,25-34,130.0,male
GB,2001,25-34,135.0,male
GB,2002,25-34,142.0,male
GB,2003,25-34,182.0,male
GB,2004,25-34,203.0,male
GB,2005,25-34,200.0,male
GB,2006,25-34,244.0,male
GB,2007,25-34,286.0,male
GB,2008,25-34,188.0,male
GD,1997,25-34,1.0,male
GD,1998,25-34,0.0,male
GD,1999,25-34,1.0,male
GD,2006,25-34,1.0,male
GE,1995,25-34,30.0,male
GE,1996,25-34,82.0,male
GE,1997,25-34,97.0,male
GE,1998,25-34,91.0,male
GE,1999,25-34,176.0,male
GE,2000,25-34,111.0,male
GE,2001,25-34,233.0,male
GE,2002,25-34,197.0,male
GE,2003,25-34,220.0,male
GE,2004,25-34,292.0,male
GE,2005,25-34,272.0,male
GE,2006,25-34,392.0,male
GE,2007,25-34,388.0,male
GE,2008,25-34,974.0,male
GH,1995,25-34,397.0,male
GH,1996,25-34,345.0,male
GH,1997,25-34,941.0,male
GH,1998,25-34,1009.0,male
GH,1999,25-34,1132.0,male
GH,2000,25-34,1266.0,male
GH,2001,25-34,1223.0,male
GH,2002,25-34,1245.0,male
GH,2003,25-34,1265.0,male
GH,2004,25-34,1246.0,male
GH,2005,25-34,1201.0,male
GH,2006,25-34,1273.0,male
GH,2007,25-34,1164.0,male
GM,1995,25-34,181.0,male
GM,1996,25-34,148.0,male
GM,1997,25-34,219.0,male
GM,1998,25-34,193.0,male
GM,1999,25-34,180.0,male
GM,2002,25-34,240.0,male
GM,2003,25-34,236.0,male
GM,2004,25-34,260.0,male
GM,2005,25-34,292.0,male
GM,2006,25-34,284.0,male
GM,2008,25-34,307.0,male
GN,1995,25-34,538.0,male
GN,1996,25-34,631.0,male
GN,1997,25-34,653.0,male
GN,1998,25-34,763.0,male
GN,1999,25-34,736.0,male
GN,2000,25-34,860.0,male
GN,2001,25-34,876.0,male
GN,2002,25-34,958.0,male
GN,2003,25-34,1052.0,male
GN,2004,25-34,1091.0,male
GN,2005,25-34,1165.0,male
GN,2006,25-34,1168.0,male
GN,2007,25-34,1315.0,male
GN,2008,25-34,1419.0,male
GQ,1995,25-34,45.0,male
GQ,1997,25-34,40.0,male
GQ,1998,25-34,46.0,male
GQ,2004,25-34,63.0,male
GQ,2008,25-34,95.0,male
GR,1997,25-34,30.0,male
GR,1998,25-34,31.0,male
GR,1999,25-34,11.0,male
GR,2000,25-34,22.0,male
GR,2001,25-34,23.0,male
GR,2002,25-34,13.0,male
GR,2003,25-34,28.0,male
GR,2004,25-34,14.0,male
GR,2005,25-34,25.0,male
GR,2006,25-34,32.0,male
GR,2007,25-34,22.0,male
GR,2008,25-34,14.0,male
GT,1995,25-34,280.0,male
GT,1996,25-34,230.0,male
GT,1997,25-34,217.0,male
GT,1998,25-34,248.0,male
GT,1999,25-34,248.0,male
GT,2000,25-34,236.0,male
GT,2001,25-34,201.0,male
GT,2002,25-34,219.0,male
GT,2003,25-34,200.0,male
GT,2004,25-34,291.0,male
GT,2005,25-34,258.0,male
GT,2007,25-34,207.0,male
GT,2008,25-34,257.0,male
GU,2000,25-34,6.0,male
GU,2001,25-34,4.0,male
GU,2002,25-34,5.0,male
GU,2003,25-34,1.0,male
GU,2004,25-34,1.0,male
GU,2005,25-34,4.0,male
GU,2006,25-34,1.0,male
GU,2007,25-34,0.0,male
GU,2008,25-34,1.0,male
GW,1996,25-34,159.0,male
GW,2000,25-34,92.0,male
GW,2002,25-34,146.0,male
GW,2003,25-34,153.0,male
GW,2004,25-34,175.0,male
GW,2005,25-34,167.0,male
GW,2006,25-34,178.0,male
GW,2008,25-34,194.0,male
GY,1995,25-34,5.0,male
GY,1996,25-34,14.0,male
GY,1997,25-34,19.0,male
GY,1998,25-34,56.0,male
GY,2000,25-34,19.0,male
GY,2001,25-34,47.0,male
GY,2002,25-34,90.0,male
GY,2003,25-34,111.0,male
GY,2004,25-34,113.0,male
GY,2005,25-34,130.0,male
GY,2006,25-34,61.0,male
GY,2007,25-34,43.0,male
GY,2008,25-34,51.0,male
HK,1997,25-34,122.0,male
HK,1999,25-34,121.0,male
HK,2000,25-34,102.0,male
HK,2001,25-34,99.0,male
HK,2002,25-34,105.0,male
HK,2003,25-34,91.0,male
HK,2004,25-34,94.0,male
HK,2005,25-34,84.0,male
HK,2006,25-34,84.0,male
HK,2007,25-34,80.0,male
HK,2008,25-34,79.0,male
HN,1995,25-34,540.0,male
HN,1996,25-34,389.0,male
HN,1997,25-34,321.0,male
HN,1998,25-34,256.0,male
HN,1999,25-34,268.0,male
HN,2000,25-34,371.0,male
HN,2001,25-34,509.0,male
HN,2002,25-34,519.0,male
HN,2003,25-34,344.0,male
HN,2004,25-34,379.0,male
HN,2005,25-34,280.0,male
HN,2006,25-34,297.0,male
HN,2007,25-34,293.0,male
HN,2008,25-34,263.0,male
HR,1995,25-34,97.0,male
HR,1997,25-34,88.0,male
HR,1998,25-34,81.0,male
HR,1999,25-34,45.0,male
HR,2001,25-34,64.0,male
HR,2002,25-34,40.0,male
HR,2003,25-34,27.0,male
HR,2004,25-34,32.0,male
HR,2005,25-34,27.0,male
HR,2006,25-34,23.0,male
HR,2008,25-34,25.0,male
HT,1996,25-34,438.0,male
HT,1997,25-34,817.0,male
HT,1998,25-34,971.0,male
HT,1999,25-34,1059.0,male
HT,2000,25-34,898.0,male
HT,2001,25-34,785.0,male
HT,2002,25-34,904.0,male
HT,2003,25-34,981.0,male
HT,2004,25-34,964.0,male
HT,2005,25-34,1035.0,male
HT,2006,25-34,1132.0,male
HT,2007,25-34,1199.0,male
HT,2008,25-34,1337.0,male
HU,1996,25-34,139.0,male
HU,1997,25-34,51.0,male
HU,1998,25-34,64.0,male
HU,1999,25-34,48.0,male
HU,2000,25-34,24.0,male
HU,2001,25-34,42.0,male
HU,2002,25-34,41.0,male
HU,2003,25-34,30.0,male
HU,2004,25-34,38.0,male
HU,2005,25-34,24.0,male
HU,2006,25-34,31.0,male
HU,2007,25-34,31.0,male
HU,2008,25-34,23.0,male
ID,1995,25-34,297.0,male
ID,1996,25-34,1349.0,male
ID,1997,25-34,2139.0,male
ID,1998,25-34,3873.0,male
ID,1999,25-34,5277.0,male
ID,2001,25-34,7279.0,male
ID,2002,25-34,10248.0,male
ID,2003,25-34,12647.0,male
ID,2004,25-34,17137.0,male
ID,2005,25-34,20906.0,male
ID,2006,25-34,22752.0,male
ID,2007,25-34,21297.0,male
ID,2008,25-34,22325.0,male
IE,1998,25-34,8.0,male
IE,1999,25-34,15.0,male
IE,2000,25-34,7.0,male
IE,2001,25-34,12.0,male
IE,2002,25-34,18.0,male
IE,2003,25-34,11.0,male
IE,2004,25-34,17.0,male
IE,2005,25-34,10.0,male
IE,2006,25-34,18.0,male
IE,2007,25-34,49.0,male
IE,2008,25-34,18.0,male
IL,1996,25-34,18.0,male
IL,1997,25-34,27.0,male
IL,1998,25-34,29.0,male
IL,1999,25-34,22.0,male
IL,2000,25-34,28.0,male
IL,2001,25-34,26.0,male
IL,2002,25-34,18.0,male
IL,2003,25-34,12.0,male
IL,2004,25-34,7.0,male
IL,2005,25-34,10.0,male
IL,2006,25-34,12.0,male
IL,2007,25-34,20.0,male
IL,2008,25-34,25.0,male
IN,1995,25-34,391.0,male
IN,1996,25-34,1143.0,male
IN,1997,25-34,1351.0,male
IN,1998,25-34,2013.0,male
IN,1999,25-34,8856.0,male
IN,2000,25-34,31090.0,male
IN,2001,25-34,30007.0,male
IN,2002,25-34,54719.0,male
IN,2003,25-34,61758.0,male
IN,2004,25-34,72132.0,male
IN,2005,25-34,74678.0,male
IN,2006,25-34,79037.0,male
IN,2007,25-34,83850.0,male
IN,2008,25-34,83798.0,male
IQ,1995,25-34,1409.0,male
IQ,1997,25-34,708.0,male
IQ,1998,25-34,781.0,male
IQ,1999,25-34,1246.0,male
IQ,2000,25-34,317.0,male
IQ,2001,25-34,737.0,male
IQ,2002,25-34,923.0,male
IQ,2003,25-34,876.0,male
IQ,2004,25-34,770.0,male
IQ,2005,25-34,644.0,male
IQ,2006,25-34,593.0,male
IQ,2007,25-34,531.0,male
IQ,2008,25-34,525.0,male
IR,1995,25-34,754.0,male
IR,1996,25-34,449.0,male
IR,1997,25-34,470.0,male
IR,1998,25-34,492.0,male
IR,1999,25-34,460.0,male
IR,2000,25-34,467.0,male
IR,2001,25-34,529.0,male
IR,2002,25-34,502.0,male
IR,2003,25-34,528.0,male
IR,2004,25-34,542.0,male
IR,2005,25-34,531.0,male
IR,2006,25-34,495.0,male
IR,2007,25-34,511.0,male
IR,2008,25-34,466.0,male
IS,1995,25-34,0.0,male
IS,1997,25-34,0.0,male
IS,1998,25-34,1.0,male
IS,2002,25-34,0.0,male
IS,2003,25-34,0.0,male
IS,2004,25-34,0.0,male
IS,2005,25-34,0.0,male
IS,2006,25-34,0.0,male
IS,2007,25-34,0.0,male
IS,2008,25-34,1.0,male
IT,1995,25-34,202.0,male
IT,1996,25-34,196.0,male
IT,1997,25-34,228.0,male
IT,1998,25-34,327.0,male
IT,1999,25-34,155.0,male
IT,2000,25-34,96.0,male
IT,2001,25-34,130.0,male
IT,2002,25-34,139.0,male
IT,2003,25-34,219.0,male
IT,2004,25-34,130.0,male
IT,2005,25-34,191.0,male
IT,2006,25-34,201.0,male
IT,2007,25-34,170.0,male
IT,2008,25-34,148.0,male
JM,1995,25-34,14.0,male
JM,1996,25-34,10.0,male
JM,1997,25-34,9.0,male
JM,1998,25-34,19.0,male
JM,1999,25-34,16.0,male
JM,2000,25-34,13.0,male
JM,2001,25-34,9.0,male
JM,2002,25-34,11.0,male
JM,2003,25-34,9.0,male
JM,2004,25-34,7.0,male
JM,2005,25-34,6.0,male
JM,2006,25-34,10.0,male
JM,2007,25-34,10.0,male
JM,2008,25-34,10.0,male
JO,1995,25-34,37.0,male
JO,1996,25-34,30.0,male
JO,1997,25-34,18.0,male
JO,1998,25-34,26.0,male
JO,1999,25-34,19.0,male
JO,2000,25-34,16.0,male
JO,2001,25-34,22.0,male
JO,2002,25-34,9.0,male
JO,2003,25-34,20.0,male
JO,2004,25-34,12.0,male
JO,2005,25-34,17.0,male
JO,2006,25-34,23.0,male
JO,2007,25-34,20.0,male
JO,2008,25-34,10.0,male
JP,1995,25-34,627.0,male
JP,1996,25-34,621.0,male
JP,1997,25-34,625.0,male
JP,1998,25-34,597.0,male
JP,1999,25-34,623.0,male
JP,2000,25-34,572.0,male
JP,2001,25-34,576.0,male
JP,2002,25-34,549.0,male
JP,2003,25-34,521.0,male
JP,2004,25-34,462.0,male
JP,2005,25-34,488.0,male
JP,2006,25-34,436.0,male
JP,2007,25-34,372.0,male
JP,2008,25-34,339.0,male
KE,1995,25-34,3073.0,male
KE,1996,25-34,3820.0,male
KE,1997,25-34,4374.0,male
KE,1998,25-34,5477.0,male
KE,1999,25-34,6078.0,male
KE,2000,25-34,6653.0,male
KE,2001,25-34,7070.0,male
KE,2002,25-34,7708.0,male
KE,2003,25-34,8515.0,male
KE,2004,25-34,9016.0,male
KE,2005,25-34,8832.0,male
KE,2006,25-34,8229.0,male
KE,2007,25-34,8132.0,male
KE,2008,25-34,8128.0,male
KG,1995,25-34,171.0,male
KG,1996,25-34,210.0,male
KG,1997,25-34,381.0,male
KG,1998,25-34,176.0,male
KG,1999,25-34,388.0,male
KG,2000,25-34,227.0,male
KG,2001,25-34,287.0,male
KG,2002,25-34,268.0,male
KG,2003,25-34,298.0,male
KG,2004,25-34,277.0,male
KG,2005,25-34,303.0,male
KG,2006,25-34,298.0,male
KG,2007,25-34,274.0,male
KG,2008,25-34,275.0,male
KH,1995,25-34,1244.0,male
KH,1996,25-34,1272.0,male
KH,1998,25-34,1330.0,male
KH,1999,25-34,1389.0,male
KH,2000,25-34,1323.0,male
KH,2001,25-34,1302.0,male
KH,2002,25-34,1449.0,male
KH,2003,25-34,1514.0,male
KH,2004,25-34,1466.0,male
KH,2005,25-34,1600.0,male
KH,2006,25-34,1486.0,male
KH,2007,25-34,1526.0,male
KH,2008,25-34,1570.0,male
KI,1996,25-34,1.0,male
KI,1997,25-34,0.0,male
KI,1998,25-34,10.0,male
KI,1999,25-34,4.0,male
KI,2000,25-34,3.0,male
KI,2001,25-34,7.0,male
KI,2002,25-34,1.0,male
KI,2003,25-34,5.0,male
KI,2004,25-34,10.0,male
KI,2005,25-34,15.0,male
KI,2006,25-34,18.0,male
KI,2007,25-34,7.0,male
KI,2008,25-34,9.0,male
KM,1995,25-34,13.0,male
KM,1996,25-34,16.0,male
KM,1998,25-34,10.0,male
KM,2000,25-34,7.0,male
KM,2001,25-34,11.0,male
KM,2002,25-34,9.0,male
KM,2003,25-34,12.0,male
KM,2005,25-34,9.0,male
KM,2006,25-34,9.0,male
KM,2008,25-34,11.0,male
KN,1996,25-34,1.0,male
KN,1998,25-34,0.0,male
KN,2007,25-34,1.0,male
KN,2008,25-34,0.0,male
KP,1997,25-34,430.0,male
KP,1998,25-34,36.0,male
KP,1999,25-34,438.0,male
KP,2000,25-34,1508.0,male
KP,2001,25-34,1593.0,male
KP,2002,25-34,2282.0,male
KP,2003,25-34,2279.0,male
KP,2004,25-34,2559.0,male
KP,2005,25-34,2422.0,male
KP,2006,25-34,2393.0,male
KP,2007,25-34,2748.0,male
KP,2008,25-34,3320.0,male
KR,1995,25-34,1613.0,male
KR,1996,25-34,1587.0,male
KR,1997,25-34,1276.0,male
KR,1998,25-34,1334.0,male
KR,1999,25-34,1205.0,male
KR,2000,25-34,1085.0,male
KR,2001,25-34,1415.0,male
KR,2002,25-34,1333.0,male
KR,2003,25-34,1208.0,male
KR,2004,25-34,1276.0,male
KR,2005,25-34,1171.0,male
KR,2006,25-34,1109.0,male
KR,2007,25-34,953.0,male
KR,2008,25-34,865.0,male
KW,1995,25-34,51.0,male
KW,1996,25-34,45.0,male
KW,1997,25-34,38.0,male
KW,1998,25-34,42.0,male
KW,1999,25-34,49.0,male
KW,2000,25-34,44.0,male
KW,2001,25-34,37.0,male
KW,2002,25-34,47.0,male
KW,2003,25-34,39.0,male
KW,2004,25-34,63.0,male
KW,2005,25-34,45.0,male
KW,2006,25-34,72.0,male
KW,2007,25-34,69.0,male
KW,2008,25-34,90.0,male
KY,1998,25-34,0.0,male
KY,1999,25-34,0.0,male
KY,2000,25-34,3.0,male
KY,2001,25-34,1.0,male
KY,2003,25-34,0.0,male
KY,2004,25-34,0.0,male
KY,2006,25-34,0.0,male
KY,2007,25-34,0.0,male
KZ,1997,25-34,827.0,male
KZ,1998,25-34,1009.0,male
KZ,1999,25-34,1217.0,male
KZ,2000,25-34,1409.0,male
KZ,2001,25-34,1477.0,male
KZ,2002,25-34,1565.0,male
KZ,2004,25-34,1291.0,male
KZ,2005,25-34,1142.0,male
KZ,2006,25-34,981.0,male
KZ,2007,25-34,976.0,male
KZ,2008,25-34,968.0,male
LA,1995,25-34,71.0,male
LA,1996,25-34,80.0,male
LA,1997,25-34,91.0,male
LA,1998,25-34,152.0,male
LA,1999,25-34,175.0,male
LA,2000,25-34,128.0,male
LA,2001,25-34,137.0,male
LA,2002,25-34,159.0,male
LA,2003,25-34,180.0,male
LA,2004,25-34,181.0,male
LA,2005,25-34,223.0,male
LA,2006,25-34,245.0,male
LA,2007,25-34,258.0,male
LA,2008,25-34,262.0,male
LB,1995,25-34,32.0,male
LB,1996,25-34,41.0,male
LB,1997,25-34,33.0,male
LB,1998,25-34,33.0,male
LB,1999,25-34,44.0,male
LB,2000,25-34,28.0,male
LB,2001,25-34,20.0,male
LB,2002,25-34,25.0,male
LB,2003,25-34,26.0,male
LB,2004,25-34,25.0,male
LB,2005,25-34,19.0,male
LB,2006,25-34,12.0,male
LB,2007,25-34,19.0,male
LB,2008,25-34,14.0,male
LC,1997,25-34,1.0,male
LC,1998,25-34,1.0,male
LC,2000,25-34,0.0,male
LC,2001,25-34,1.0,male
LC,2002,25-34,1.0,male
LC,2003,25-34,0.0,male
LC,2004,25-34,0.0,male
LC,2005,25-34,0.0,male
LC,2007,25-34,3.0,male
LC,2008,25-34,0.0,male
LK,1995,25-34,361.0,male
LK,1996,25-34,327.0,male
LK,1997,25-34,390.0,male
LK,1998,25-34,430.0,male
LK,1999,25-34,406.0,male
LK,2000,25-34,459.0,male
LK,2001,25-34,446.0,male
LK,2002,25-34,411.0,male
LK,2003,25-34,467.0,male
LK,2004,25-34,472.0,male
LK,2005,25-34,520.0,male
LK,2006,25-34,496.0,male
LK,2007,25-34,477.0,male
LK,2008,25-34,488.0,male
LR,1996,25-34,105.0,male
LR,1998,25-34,229.0,male
LR,2000,25-34,196.0,male
LR,2001,25-34,174.0,male
LR,2002,25-34,315.0,male
LR,2003,25-34,215.0,male
LR,2004,25-34,427.0,male
LR,2005,25-34,352.0,male
LR,2006,25-34,442.0,male
LR,2008,25-34,412.0,male
LS,1995,25-34,214.0,male
LS,1996,25-34,272.0,male
LS,1997,25-34,392.0,male
LS,1998,25-34,407.0,male
LS,2000,25-34,458.0,male
LS,2002,25-34,547.0,male
LS,2003,25-34,614.0,male
LS,2004,25-34,728.0,male
LS,2005,25-34,695.0,male
LS,2006,25-34,628.0,male
LS,2007,25-34,135.0,male
LS,2008,25-34,615.0,male
LT,1995,25-34,132.0,male
LT,1996,25-34,133.0,male
LT,1997,25-34,136.0,male
LT,1998,25-34,77.0,male
LT,1999,25-34,90.0,male
LT,2000,25-34,97.0,male
LT,2001,25-34,112.0,male
LT,2002,25-34,95.0,male
LT,2003,25-34,116.0,male
LT,2004,25-34,100.0,male
LT,2005,25-34,118.0,male
LT,2006,25-34,120.0,male
LT,2007,25-34,77.0,male
LT,2008,25-34,110.0,male
LU,1996,25-34,3.0,male
LU,1997,25-34,2.0,male
LU,1998,25-34,6.0,male
LU,2001,25-34,1.0,male
LU,2002,25-34,1.0,male
LU,2003,25-34,10.0,male
LU,2004,25-34,0.0,male
LU,2005,25-34,2.0,male
LU,2006,25-34,3.0,male
LU,2007,25-34,0.0,male
LU,2008,25-34,0.0,male
LV,1995,25-34,44.0,male
LV,1996,25-34,69.0,male
LV,1997,25-34,109.0,male
LV,1998,25-34,105.0,male
LV,1999,25-34,87.0,male
LV,2000,25-34,106.0,male
LV,2001,25-34,109.0,male
LV,2002,25-34,98.0,male
LV,2003,25-34,74.0,male
LV,2004,25-34,74.0,male
LV,2005,25-34,71.0,male
LV,2006,25-34,78.0,male
LV,2007,25-34,65.0,male
LV,2008,25-34,54.0,male
LY,1995,25-34,212.0,male
LY,1996,25-34,142.0,male
LY,1999,25-34,257.0,male
LY,2000,25-34,239.0,male
LY,2003,25-34,266.0,male
LY,2004,25-34,310.0,male
LY,2005,25-34,293.0,male
LY,2006,25-34,247.0,male
LY,2007,25-34,143.0,male
LY,2008,25-34,298.0,male
MA,1995,25-34,2872.0,male
MA,1996,25-34,2844.0,male
MA,1997,25-34,2891.0,male
MA,1998,25-34,2573.0,male
MA,1999,25-34,2696.0,male
MA,2000,25-34,2423.0,male
MA,2001,25-34,2256.0,male
MA,2002,25-34,2341.0,male
MA,2003,25-34,2347.0,male
MA,2004,25-34,2397.0,male
MA,2005,25-34,2515.0,male
MA,2006,25-34,2373.0,male
MA,2007,25-34,2370.0,male
MA,2008,25-34,2372.0,male
MC,1999,25-34,0.0,male
MD,1995,25-34,115.0,male
MD,1996,25-34,33.0,male
MD,1997,25-34,65.0,male
MD,1998,25-34,67.0,male
MD,1999,25-34,123.0,male
MD,2000,25-34,31.0,male
MD,2001,25-34,197.0,male
MD,2002,25-34,220.0,male
MD,2003,25-34,201.0,male
MD,2004,25-34,277.0,male
MD,2005,25-34,337.0,male
MD,2006,25-34,302.0,male
MD,2007,25-34,281.0,male
MD,2008,25-34,271.0,male
ME,2005,25-34,5.0,male
ME,2006,25-34,7.0,male
ME,2007,25-34,6.0,male
ME,2008,25-34,7.0,male
MG,1995,25-34,1289.0,male
MG,1996,25-34,1325.0,male
MG,1998,25-34,1545.0,male
MG,2001,25-34,1588.0,male
MG,2002,25-34,1594.0,male
MG,2003,25-34,1830.0,male
MG,2004,25-34,1593.0,male
MG,2005,25-34,1867.0,male
MG,2006,25-34,2391.0,male
MG,2007,25-34,2353.0,male
MG,2008,25-34,2294.0,male
MH,1996,25-34,3.0,male
MH,1998,25-34,0.0,male
MH,1999,25-34,3.0,male
MH,2000,25-34,4.0,male
MH,2001,25-34,4.0,male
MH,2002,25-34,2.0,male
MH,2003,25-34,2.0,male
MH,2004,25-34,4.0,male
MH,2005,25-34,4.0,male
MH,2006,25-34,3.0,male
MH,2007,25-34,1.0,male
MH,2008,25-34,1.0,male
MK,1995,25-34,42.0,male
MK,1996,25-34,20.0,male
MK,1997,25-34,21.0,male
MK,1998,25-34,19.0,male
MK,1999,25-34,10.0,male
MK,2000,25-34,14.0,male
MK,2001,25-34,17.0,male
MK,2002,25-34,17.0,male
MK,2003,25-34,23.0,male
MK,2004,25-34,18.0,male
MK,2005,25-34,20.0,male
MK,2006,25-34,15.0,male
MK,2007,25-34,22.0,male
MK,2008,25-34,21.0,male
ML,1995,25-34,357.0,male
ML,1996,25-34,408.0,male
ML,1997,25-34,559.0,male
ML,1998,25-34,501.0,male
ML,1999,25-34,475.0,male
ML,2000,25-34,430.0,male
ML,2002,25-34,547.0,male
ML,2003,25-34,619.0,male
ML,2004,25-34,584.0,male
ML,2005,25-34,628.0,male
ML,2006,25-34,679.0,male
ML,2007,25-34,696.0,male
ML,2008,25-34,809.0,male
MM,1995,25-34,1423.0,male
MM,1996,25-34,1511.0,male
MM,1997,25-34,1452.0,male
MM,1998,25-34,1491.0,male
MM,1999,25-34,1800.0,male
MM,2000,25-34,2636.0,male
MM,2001,25-34,3253.0,male
MM,2002,25-34,3986.0,male
MM,2003,25-34,4408.0,male
MM,2004,25-34,5025.0,male
MM,2005,25-34,5877.0,male
MM,2006,25-34,6328.0,male
MM,2007,25-34,6569.0,male
MM,2008,25-34,6311.0,male
MN,1994,25-34,40.0,male
MN,1995,25-34,111.0,male
MN,1996,25-34,150.0,male
MN,1997,25-34,298.0,male
MN,1998,25-34,251.0,male
MN,1999,25-34,314.0,male
MN,2000,25-34,260.0,male
MN,2001,25-34,269.0,male
MN,2002,25-34,272.0,male
MN,2003,25-34,217.0,male
MN,2004,25-34,256.0,male
MN,2005,25-34,253.0,male
MN,2006,25-34,335.0,male
MN,2007,25-34,270.0,male
MN,2008,25-34,260.0,male
MO,1995,25-34,19.0,male
MO,1996,25-34,29.0,male
